place_name,rating,review_text,published_at_date,prep,sentiment,review_sentiment
Woorijip,5,,2024,,1,0.0
Woorijip,4,,2024,,1,0.0
Woorijip,5,,2024,,1,0.0
Woorijip,5,"This place is like a ray of light when you miss Korean food while traveling... The variety is varied and delicious. However, the interior of the restaurant is very crowded, so take-out is recommended.",2024,place ray light miss korean food travel varieti vari delici interior restaur crowd recommend,1,0.2263
Woorijip,4,Got the kimchi rice with egg and it was just alright. Maybe need to be reheated.,2024,kimchi rice egg alright reheat,1,0.25
Woorijip,5,,2024,,1,0.0
Woorijip,5,"My favorite restaurant in Koreatown. You can pick and choose to make your own meal. They offer a variety of dishes. Good for dining there or takeout. It s a self-serve styled restaurant. You get your food, you pay at the cashier and you go find your own seat. The staff is quite friendly every time I was there. On top of that, it s quite affordable compared to the other Korean restaurants nearby. The only downside is the seating area can be a bit crowded during rushed hours.",2024,favorit restaur koreatown pick choos make meal offer varieti dish good dine takeout serv style restaur food pay cashier find seat staff friendli time top afford compar korean restaur nearbi downsid seat area bit crowd rush hour,1,0.5106
Woorijip,4,Well I was not careful enough and it was a rainy day so I didnt bother...,2024,care raini day didnt bother,1,0.6412
Woorijip,5,This place is a cheap convenient place to grab and go Korea food. The food are surprising really good.,2024,place cheap conveni place grab korea food food surpris good,1,0.4404
Woorijip,5,"Great concept of the grab & go, although the food isn t hot, it s still warm and fresh. They have microwaves to heat up dishes. There was plenty of seating and a good selection of drinks. The prices are reasonable and staff was nice.",2024,great concept grab food isn hot warm fresh microwav heat dish plenti seat good select drink price reason staff nice,1,0.9186
Woorijip,5,,2024,,1,0.0
Woorijip,3,,2024,,0,0.0
Woorijip,5,"Authentic, legit Korean food in K-Town  must go",2024,authent legit korean food town,1,0.0
Woorijip,5,,2024,,1,0.0
Woorijip,5,"Good quality food served in a cafeteria style atmosphere. It s a great place if you are looking for fresh and convenient grab and go meals without having to wait. However, I wish they clearly marked their vegan or vegetarian options - which they have plenty of. Another great thing about this place. Secondly, the prices for these prepackaged takeout dishes are comparable to the neighboring Korean restaurants that provide full service. You would think it would be less pricey here since dishes aren t made to order and customers don t require full service or a lot of space. Just something to think about. Vegetarian options: Vegetable kimbap, seaweed salad, vegetable banchan.",2024,good qualiti food serv cafeteria style atmospher great place fresh conveni grab meal wait mark vegan vegetarian option plenti great thing place price prepackag takeout dish compar neighbor korean restaur provid full servic pricey dish aren made order custom don requir full servic lot space vegetarian option veget kimbap seawe salad veget banchan,1,0.9246
Woorijip,5,"so good, cheap and easy, tons of delicious options, including a lot of vegan/vegetarian options, also fast if needed. two meals worth for $20",2024,good cheap easi ton delici option includ lot vegan vegetarian option fast need meal worth,1,0.5859
Woorijip,3,,2024,,0,0.0
Woorijip,4,"In this Korean bento shop, you can find all the familiar Korean dishes. You can also find a seat after paying the bill. It is crowded during dinner time, but there will be no shortage of seats. Food is salty.",2024,korean bento shop find familiar korean dish find seat pay bill crowd dinner time shortag seat food salti,1,-0.1027
Woorijip,4,"Went in for a quick pick up & go run for my sis & nephew. Literally, I was there for 3 mins tops as I was trying to race to catch the LIRR. But, staff is polite. Food is tasty. I just grabbed like 4 different Kimbaps paid & left to catch my train. The kimbaps are tasty. Its esthetically pleasing as well.  I didnt get to really look around. Most of the shelves were empty so, I cant say how great it is until I come back when theyre fully stocked. I was there a little after 8:30PM last night. They close at 9PM. 4 stars for now.",2024,quick pick run si nephew liter min top race catch lirr staff polit food tasti grab kimbap paid left catch train kimbap tasti esthet pleas didnt shelv empti great back theyr fulli stock pm night close pm star,1,-0.3599
Woorijip,4,,2024,,1,0.0
Woorijip,5,,2024,,1,0.0
Woorijip,5,Best spot for Korean food U pick up a small tray and choose the food u want from the shelves and pay at the counter if u are sitting over there to eat heat up your food Food : 5/5,2024,spot korean food pick small tray choos food shelv pay counter sit eat heat food food,1,-0.1027
Woorijip,4,Decent place for all kinds of home-style Korean dishes. Not necessary super delicious but a great choice to grab a bite fast and healthy.,2024,decent place kind home style korean dish super delici great choic grab bite fast healthi,1,0.9081
Woorijip,5,"Cafeteria style Korean joint that serves delicious, no frills staples. The Japchae with Beef Bulgogi is always good and one of my favorites. I always stop by for take out whenever Im in the area. Not a good place to linger and eat your meal though as it tends to be crowded and people are always looking for a table.",2024,cafeteria style korean joint serv delici frill stapl japcha beef bulgogi good favorit stop im area good place linger eat meal crowd peopl tabl,1,0.5574
Woorijip,4,,2024,,1,0.0
Woorijip,4,,2024,,1,0.0
Woorijip,2,It s kind of a fast pace grab your food and check-out thing. The food looked really tasty but it s not actually that good. Lacking flavor.,2024,kind fast pace grab food check thing food look tasti good lack flavor,-1,0.6124
Woorijip,5,,2024,,1,0.0
Woorijip,5,,2024,,1,0.0
Woorijip,5,"Cafeteria grab and go quick on a tray vibe. Perfect for fast lunch or late night bite, plus its cheap for the amount of food you get and the food is gooood. 10/10 recommend. They charge you a fee for credit card though, so bring cash if you dont want to pay.",2024,cafeteria grab quick tray vibe perfect fast lunch late night bite cheap amount food food gooood recommend charg fee credit card bring cash dont pay,1,0.8441
Woorijip,5,"Meats are all cooked very quickly by the staff, it was so impressive! Loved the galbijiim! William is the best server!",2024,meat cook quickli staff impress love galbijiim william server,1,0.7964
Woorijip,5,"The foods that I got aren t listed. I love their crab cake, Tteok-bokki, shrimp roll and chicken cutlet pan fried kimchi",2024,food aren list love crab cake tteok bokki shrimp roll chicken cutlet pan fri kimchi,1,0.6369
Woorijip,5,"The food variety is wide, the flavors are really good and all of the food is served in plastic containers (like when you order delivery) and its ready to eat. If you feel that the temperature is not warm enough to eat, you can use a microwave. The variety of drinks are also wide, they offer from  juice, to soda and even alcoholic drinks (you need to provide your ID). I recommend this place, its affordable and good; the customer service is also good. The cost of the food depends on your appetite, but its cheap if you eat small portions.",2024,food varieti wide flavor good food serv plastic contain order deliveri readi eat feel temperatur warm eat microwav varieti drink wide offer juic soda alcohol drink provid id recommend place afford good custom servic good cost food depend appetit cheap eat small portion,1,0.9022
Woorijip,5,,2024,,1,0.0
Woorijip,4,"The food is good considering the price and portion size. I wouldnt recommend ordering soju there though, as its much more expensive compared to what you can get at a liquor store its double or even triple the price. Unfortunately, they dont allow BYO either.",2024,food good price portion size wouldnt recommend order soju expens compar liquor store doubl tripl price dont byo,1,0.1999
Woorijip,5,"If you are looking for cheap, healthy, tasty meals, this place is perfect for you There are so many options to choose, all of them tasted good. Nice mix with meat and vegetable and Korean sauces. Also good for take out",2024,cheap healthi tasti meal place perfect option choos tast good nice mix meat veget korean sauc good,1,0.9062
