place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,119dce295161d5169b8ec9e166d7baf5,5,,23 hours ago,2024-04-23 17:08:09.579778,,,,0,,,,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,54b6b7d60602e3f8631c5651a7a8910c,4,,a day ago,2024-04-23 16:08:09.586988,,,,0,18,20,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,d1e24e079983e83174fe7a343eef1ff9,5,,a day ago,2024-04-23 16:08:09.590270,,,,0,,,,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,3f409f654e1fafd1a5ad5df404f07f0e,5,"This place is like a ray of light when you miss Korean food while traveling... The variety is varied and delicious. However, the interior of the restaurant is very crowded, so take-out is recommended.",a day ago,2024-04-23 16:08:09.592151,,,,0,8,17,False,Food,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,798b8890cf9cc78f687e703dc94a45bc,4,Got the kimchi rice with egg and it was just alright. Maybe need to be reheated.,5 days ago,2024-04-19 16:08:09.595122,,,,0,83,2,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,667d37cac99f1f5bf6c5cb0e40b684f7,5,,a week ago,2024-04-17 16:08:09.597653,,,,0,21,,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,6c76adf36bb7766a65a06044db5b7186,5,"My favorite restaurant in Koreatown. You can pick and choose to make your own meal. They offer a variety of dishes. Good for dining there or takeout. It s a self-serve styled restaurant. You get your food, you pay at the cashier and you go find your own seat. The staff is quite friendly every time I was there. On top of that, it s quite affordable compared to the other Korean restaurants nearby. The only downside is the seating area can be a bit crowded during rushed hours.",a week ago,2024-04-17 16:08:09.599350,,,,0,116,45,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,d5307f4773171af0d28def049cb5d135,4,Well I was not careful enough and it was a rainy day so I didnt bother...,a week ago,2024-04-17 16:08:09.601417,,,,0,57,4663,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,c44593ff6053310d130169052ac9249f,5,This place is a cheap convenient place to grab and go Korea food. The food are surprising really good.,a week ago,2024-04-17 16:08:09.603720,,,,0,8,10,False,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,468a898e34323cd6273890d3de426e00,5,"Great concept of the grab & go, although the food isn t hot, it s still warm and fresh. They have microwaves to heat up dishes. There was plenty of seating and a good selection of drinks. The prices are reasonable and staff was nice.",a week ago,2024-04-17 16:08:09.605945,,,,0,153,70,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,0fad5910ab5e91fc1eedb80aaffb00f9,5,,2 weeks ago,2024-04-10 16:08:10.228015,,,,0,2,,False,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,96407da5e0933c0bb6003de9ea8d9d7d,3,,2 weeks ago,2024-04-10 16:08:10.231341,,,,0,12,59,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,bf2920fbbc3d10fc3cf62d945d1c65ee,5,"Authentic, legit Korean food in K-Town  must go",3 weeks ago,2024-04-03 16:08:10.235128,,,,0,28,,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,757b27a39a9ca9b0152f4f6e363f90c1,5,,3 weeks ago,2024-04-03 16:08:10.238574,,,,0,1,3,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,61be1e5158025812a3acc7cbc7f1e7b9,5,"Good quality food served in a cafeteria style atmosphere. It s a great place if you are looking for fresh and convenient grab and go meals without having to wait. However, I wish they clearly marked their vegan or vegetarian options - which they have plenty of. Another great thing about this place. Secondly, the prices for these prepackaged takeout dishes are comparable to the neighboring Korean restaurants that provide full service. You would think it would be less pricey here since dishes aren t made to order and customers don t require full service or a lot of space. Just something to think about. Vegetarian options: Vegetable kimbap, seaweed salad, vegetable banchan.",3 weeks ago,2024-04-03 16:08:10.240844,,,,0,21,9,False,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,a3a71fb333f037b5332e457cf320bb56,5,"so good, cheap and easy, tons of delicious options, including a lot of vegan/vegetarian options, also fast if needed. two meals worth for $20",3 weeks ago,2024-04-03 16:08:10.243796,,,,0,54,65,False,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,b90c9c8eeeb3f75e0e5c1b5c21f6567f,3,,3 weeks ago,2024-04-03 16:08:10.246935,,,,0,13,2,True,,
ChIJzfG-8ahZwokR5FLB4KmxBXI,Woorijip,20f8b4231b2324a0153177adc2c0a10b,4,"In this Korean bento shop, you can find all the familiar Korean dishes. You can also find a seat after paying the bill. It is crowded during dinner time, but there will be no shortage of seats. Food is salty.",3 weeks ago,2024-04-03 16:08:10.248905,,,,0,112,256,False,Food,
