place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,bb6368fce6cf018e803e7c82e1ca4880,5,"Service was excellent, food was delicious, and vibe was great ! We got the korean style boneless fried chicken (sweet chili sauce was fire), veg buckwheat pancake, and spicy chicken. Our server was so kind and attentive & we had a great experience; the sweet treat cookie at end was so cute :)",10 hours ago,2024-03-01 02:28:47.011670,,,,0,180,158,True,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,0f453aea68752b26deeeb581806e2a11,5,"Delicious food with a good vegetarian options. Staff very knowledgeable about all the ingredients in all dishes Vegetarian options: Tofu stew, eggplant buckwheat pancake, hot stone vegetables and more",a day ago,2024-02-29 12:28:47.018767,,,,0,74,99,True,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,06d54e6d799f70cbf922187dcc59ddf5,5,"Authentic Korean dishes, and everything is so good. The servers are very friendly. Chodangol makes me proud of being Korean. Highly recommended!",a day ago,2024-02-29 12:28:47.022915,,,,0,10,18,True,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,c13d96f6014d6e367c9b67c29042cb20,5,"Wow, more delicious than Korea... Really crazy taste!!! I will go again next time!",2 days ago,2024-02-28 12:28:47.026745,,,,0,600,11678,True,... !!! !,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,d66b53470a0d72baa2beb2c783c9093f,5,"Korean restaurant located in Koreatown. This place filled up quickly and had long lines but we were lucky enough to get a table right when the restaurant opened at noon. I ordered the Spicy Kimchi Tofu Stew ($15.99) and my girlfriend ordered the Perilla Seed Tofu Stew ($17.99). Both stews were super flavorful and fulfilling. Portion sizes were nice and the banchan tasted great too (they give refills without you asking too). Service was amazing and they even gave us an additional small bowl of rice for free after watching us trying to scrape the remaining rice into our plates. Overall, I would rate this place a 9/10 - service, food, atmosphere were all amazing and the menu looked great.",3 days ago,2024-02-27 12:28:47.030659,,,,0,122,686,True,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,55299cbf08ccbf9cb0aa646faedfb24f,4,,5 days ago,2024-02-25 12:28:47.034218,,,,0,,,,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,03dde322d50d786268d7f742edf5772a,5,,6 days ago,2024-02-24 12:28:47.037488,,,,0,10,,True,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,ef2a698e7d7cc0abb9ae8e0671b841cb,4,I m still thinking about the cod roe omelet topped with green tea mayo and the spicy chicken because both of these were especially tasty! I feel like the omelet is an item you must order. The kimchi ground soybean curd stew and spicy pollock were also delicious and the rice was perfectly cooked. I recommend going for the lunch special so you can get a main dish with a stew for $19. The service was OK   I wouldn t say it was bad but I expected better. They gave me and my friend the wrong order but we were fine with it. Bathroom was clean. I can t wait to go back!,a week ago,2024-02-23 12:28:47.040876,,,,0,13,8,True,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,e0dae09c91c1537bc36b2e798c8edc28,3,"This is a very popular restaurant. Went last night with a friend and waited for 3 mins for a table. Kinda overrated in my opinion.  Not sure why other reviews had given such high ratings. I ordered a seafood tufu stew myself and also seafood pancake to share. The octopus in the tufu stew was way overdone (like a rubber too hard to chew).  The seafood pancake was very good. Anyway, I really dont like the servers hurring us to leave by asking us twice if I had finished eating while I am still working half a way on my seafood tofu. Finally I let them take away my food finishing only two third.  Sure, it is a busy restaurant and there is often a long waiting list but when we walked out at about 7:30pm I noticed no more waiting customers because it was raining outside, then why bother hurrying us to finish the dinner! Not quite a pleasant experience at the end!",a week ago,2024-02-23 12:28:47.043857,,,,1,39,1,False,,
ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,73d8fbb54ecc57f0fb6598dc78aed5a9,5,,a week ago,2024-02-23 12:28:47.046902,,,,0,50,19,True,,
