place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,e4f4ede26ba2a7b4edc65403322db598,5,,a day ago,2024-03-02 16:57:03.883507,,,,0,23,1,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,680e35dfab3bd91c884cd857837d7fbe,5,,2 days ago,2024-03-01 16:57:03.891277,,,,0,21,1,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,8f8e1c311a914fdc7b8d97020bfa6515,5,Classic sponge cake so fresh and only one dollar!!,6 days ago,2024-02-26 16:57:03.894612,,,,0,528,1174,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,8966a1e21a4a1a1cce6920e974cb98bd,5,100% recommend. GREAT quality for the price. $1 doesn t get better than this in NYC,a week ago,2024-02-25 16:57:03.898152,,,,0,93,143,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,34a103af2249d4754ec9b2cbbd53f4c3,5,The cakes are so frikin good !!,a week ago,2024-02-25 16:57:03.901296,,,,0,12,,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,ee3052604eba66908bbde32b1132c7b8,5,Its a no frills hole in a wall. But their sponge cakes are simple and delicious. Family run business that is priced for Chinatown community that is historically poor. I love these guys.,a week ago,2024-02-25 16:57:03.904169,,,,0,181,42,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,b39dafd5c0bc2337c52372505d5fa6dd,5,,a week ago,2024-02-25 16:57:03.908228,,,,0,1,3,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,1325626404d5620d98e835b20dbc7562,5,"It looks plain, but tastes great! The store is about a 3-minute walk from Canal Street, and there is also an Eaton space inside the store. Most of the customers are Asian (probably Chinese). This time, I purchased plain flavor, black sesame flavor, and red bean flavor. The price is $1 for plain and $1.25 for others. All three types were delicious. Its fluffy like a chiffon cake, not too sweet but still sweet, and soft yet chewy. Its not a gorgeous dessert, but its an unforgettable dessert. Personally, if I were to buy donuts from another store, I would buy these. There are other flavors I havent tried yet, so Ill definitely be going back! My favorite shops have increased again.",a week ago,2024-02-25 16:57:03.911115,,,,3,183,655,True,Canal Street    3 1     1.25 3,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,5494ba3a333e36288facdbc7d51b7dbc,5,Nice little place. Can tell the locals come in everyday. The lady at the counter was very nice and helpful in picking which iced coffee to get. She was also so nice to grab a hot sponge cake for us. I ended up getting the Thai iced coffee and a sponge cake. Very good and very fresh.,2 weeks ago,2024-02-18 16:57:03.914944,,,,0,8,,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,990eb0d9a61f4eac568eb346f18b7253,5,"TLDR: 3rd generation institution that is literally selling sponge cakes for $1!!! Remember the  got a buck, you re in luck  McDonalds commercials? Well in 2024 this still rings true at Kam Hung where you get original flavor sponge cakes for $1 and $1.25 for flavored ones like matcha and salted caramel. These are tasty and soft cakes for a steal of a price, especially if they come fresh out of the oven!! Forget inflation, there s sponge cakes for $1.00/$1.25!",2 weeks ago,2024-02-18 16:57:03.918270,,,,1,1021,3715,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,76a44f69cec17b7b1e5568338aa40797,5,One of NYCs true hidden gems. Original Spongecake is my fave. Hubby is very picky and when I brought some home... he ate em up quick lol. Love their sense of humor too,3 weeks ago,2024-02-11 16:57:04.606485,,,,0,139,374,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,0ad089fbfb27855176bf290e72f0354f,3,"Solid sponge cakes, the original sponge cake comes out fresh and hot, a little moist for my personal taste, but still good.  They also have many other flavors like matcha and pandan.  The matcha was nice but the pandan can t really taste the pandan.  The stall next to it sells some weird signage, some of which are a bit offensive based on bad stereotypes",4 weeks ago,2024-02-04 16:57:04.612021,,,,0,108,310,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,a15938996d3ab354ce87d838d1f7fcda,5,Best sponge cake not just in NYC but in the nation!,a month ago,2024-02-03 16:57:04.616229,,,,0,130,960,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,17cf626117f102f71cfce1c038d35419,5,Will be back for more sponge cakes -  best we had in NY (we tried a couple)!,a month ago,2024-02-03 16:57:04.620501,,,,0,32,35,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,e544837d3c845e1ade4c275427ca1018,3,Sponge cake is the best,a month ago,2024-02-03 16:57:04.626852,,,,0,121,784,True,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,e064a2ac70ca53d0bbd773b650807734,3,Pandan did not taste like anything. Lychee rose was much better,a month ago,2024-02-03 16:57:04.632655,,,,0,14,3,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,f936f1811e5199fc504e46d05fec186c,5,"The boss is humorous and handsome, and the cake is soft and delicious!",2 months ago,2024-01-03 16:57:04.638060,,,,0,58,952,False,Food,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,0d640c643d3e0b6a121a1bbd291595e6,4,,2 months ago,2024-01-03 16:57:04.644625,,,,0,4,,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,c6c4eb8da98c88848556b09a928eeb9c,5,,2 months ago,2024-01-03 16:57:04.647448,,,,0,,,,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,5e69ca7ac1f3586cd1d09a346dc0813c,5,,2 months ago,2024-01-03 16:57:04.651567,,,,0,7,3,False,,
ChIJkTIj34lZwokR-nmGDf9Cn_Q,Kam Hing Coffee Shop,06be714e9d00b092252933037f641e62,4,"The environment is slightly worse. The paper cake is very traditional, but it is a bit small and dry in comparison.",2 months ago,2024-01-03 16:57:05.366856,,,,0,372,553,True,Food,
