place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),b82e6e9d0ce7f552d8e421a82c84c029,5,Such a great spot. $88 for flaming table side duck is such a great deal for the amount of food. Also get the tiramisu,a day ago,2024-04-11 02:55:51.899266,,,,0,14,10,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),cead9b54cdfb64ecd2ae3d1fbaa2b83a,5,Both the bar and the restaurant are highly recommended. The service is very attentive and friendly. The Peking duck is outstanding. Definitely try it. Cooked to perfection and really delicious.,2 days ago,2024-04-10 02:55:51.920358,,,,0,100,119,False,Sowohl die Bar als auch das Restaurant sind sehr empfehlenswert. Der Service ist sehr aufmerksam und freundlich. Herausragend ist die Pekingente. Unbedingt probieren. Auf den Punkt gegart und wirklich kostlich.,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),b9c9061f826a9595c83c5c257774c1bc,5,Fantastic work! finally we found closer 100% real of the Peking Duck! Everything we love it. Food : 5/5,a week ago,2024-04-05 02:55:51.928710,,,,0,78,32,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),e623520be3bec1159095408bc2c307aa,5,The food was fantastic!,a week ago,2024-04-05 02:55:51.937085,,,,0,11,,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),fc368c49e451e9496de58af9eb3ba10e,1,A real shame. They lie about their happy hour. I asked them to take their false menu down and they didn t. So just ask before you sit down to avoid a bait and switch. Bartender was nice and the cocktail was amazing though!,a week ago,2024-04-05 02:55:51.945543,,,,0,20,30,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),1387b814581d2dfab1e1fe509482a69d,5,"10/10Peking duck, a great place to hang w friends",4 weeks ago,2024-03-15 02:55:51.952858,,,,0,9,4,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),952c0d46aa930a4390fcf5affa49d0f1,5,,a month ago,2024-03-12 02:55:51.962113,,,,0,22,30,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),e15883579768f9073d0e80b6d987263f,5,,a month ago,2024-03-12 02:55:51.967083,,,,0,7,,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),7847859f1c05f6c03f74cd2747cc0cb2,5,Best beef satay and duck I ever had,a month ago,2024-03-12 02:55:51.971303,,,,1,14,1,False,,
ChIJWTpRmOFbwokRsLumvic0iY4,GOLDEN WUISH (THE DUCKHOUSE),cb2ffdb7d36b32b51cfebb199cb02d48,5,"Had the most incredible dining experience at Golden Wuish The Duckhouse in NYC. We started our evening with some unique and delicious drink. The Duck a Lorange, a Bulleit Bourbon-infused Peking Duck Fat Washed creation, was a definite winner. It set the tone for the night. For appetizers, we tried the Satay Beef Skewers   grilled beef skewers with turmeric garlic and lemongrass, served with a peanut butter sauce. The flavors were outstanding, and it was a great precursor to the main event. The Flaming Peking Duck stole the show. Perfected through generations, the duck was seasoned with a special blend of spices, dried for 8 hours, and then roasted to a crispy, golden brown perfection. Each bite was a celebration of Chinese culinary heritage, and we couldnt get enough. Moving on, the Wagyu Beef Dan Dan Noodles brought a spicy and rich Sichuan classic to our table. The Hot Stone-Seared Wagyu added a touch of theatricality   sizzling A5 Wagyu presented right in front of us. Our waiter Anthony was amazing. To cap off our culinary journey, we indulged in the Yum Cha Set, a delightful assortment of dim sum featuring pork, shrimp, fish, vegetable, and mushroom. Each bite was a burst of flavors, showcasing the culinary expertise of Golden Wuish. Leaving the restaurant, we couldnt help but feel grateful for the unforgettable evening. Golden Wuish The Duckhouse is more than just a dining spot; its an experience. If youre in the Financial District, dont miss the chance to savor authentic Chinese cuisine at its finest.",a month ago,2024-03-12 02:55:51.983157,,,,2,5,,False,,
