place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,8442f7929820aae7ce3cf6ad1bc25af1,5,,4 hours ago,2024-03-02 17:11:03.211087,,,,0,1,,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,7631b72ea019f4b2fc31b2c89e30a1d4,3,"It has nothing more than the name, the products were not fresh and at astronomical prices",16 hours ago,2024-03-02 05:11:03.218601,,,,0,21,1,True,"No tiene nada mas que el nombre, los productos no eran frescos y a unos precios astronomicos",
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,f8592a2fa4f7db6038a7432439702298,3,The croissants were a little bit too dry for me,23 hours ago,2024-03-01 22:11:03.222418,,,,0,52,79,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,009d6eb026e985e30ac5f62ab8170eaf,5,"A splendid place for a wedding reception was the large room downstairs! Great ambience with an upscale wine cellar decor, complete with bar. The food was absolutely delicious and the cozy feel made for a great party!",3 days ago,2024-02-28 21:11:03.225651,,,,0,9,,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,e376f3680f1d19229d5ffeb6ad38697a,5,Worth the wait!,5 days ago,2024-02-26 21:11:03.228948,,,,0,134,5,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,34d5385eea06af6b16f99ef23c76019d,1,"Waiting in line for the croissants comes at a price of your patience and the respect that the employees lack. The croissants are pretty good, but also $9.50 a piece, that s what happens when things go viral online. The employees are not welcoming and very impolite when it comes to being accommodating to their customers, that s a major red flag for a business as successful as they are.",5 days ago,2024-02-26 21:11:03.232139,,,,1,3,,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,6cfab827dc0e9eaca91d5d60408a4e6d,4,,5 days ago,2024-02-26 21:11:03.234818,,,,0,5,,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,827be71806debf46f0f4d66fb06b277b,5,,5 days ago,2024-02-26 21:11:03.237101,,,,0,173,2748,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,14b0ad4804dfe1c1be8c431515e3a909,2,"The pastries are really tasty and fresh, truly memorable. Unfortunately, this place has  piss poor customer service . The bakery staff  are really rude and will ignore you straight to your face.",a week ago,2024-02-24 21:11:03.240218,,,,0,1,,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,7b8567d837b9cb718e46e923264b9630,3,"Happened to walk by and notice that there was no line, and popped in to see what the fuss was about withe pastries here. There were only 4 people ahead of me, but as I was waiting, the line did get longer behind me. The cafe people seemed aggravated that the cafe patrons were blocking the doorway, which I could understand if they actually had customers coming in; but there was literally no one going to the cafe the whole time I was there; so the rudeness seemed unnecessary. Ended up getting the monthly special - the oui love oishii supreme. The strawberry and yuzu flavors sounded interesting; but the yuzu jam-like filling actually didnt work for me with this pastry. The strawberry frosting on top actually did work, and I wished there was more of this and less of the yuzu stuff. The pastry itself as nice a flaky. Id probably give the chocolate a try at some time, and quite the pastry itself was pretty decent, its definitely would not be worth waiting in a long line for.",a week ago,2024-02-24 21:11:03.243244,,,,0,62,33,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,23ae7ef0cbad0dedec693b2b17727223,5,The pastries are delicious and have so much filling wow!! Recommend to visit in weekdays because in the weekends the queue for the bakery is long,a week ago,2024-02-24 21:11:03.994762,,,,0,81,237,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,ff36c6834e1e8d0ca0dfcb16e54dcc58,5,Excellent french pastries,a week ago,2024-02-24 21:11:03.998218,,,,0,2,,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,592366b1e2c7daf4504276ed7a1ec15e,5,"Last day to come to Korea... This is a place I really wanted to visit, and I was glad I finally went. As for coffee, I had my favorite La Colomp Latte, and I also ordered six Lafayettes signature croissants and ate two. I like pistachio more than chocolate, so I ate it with that, and it was nice because there was a lot of cream inside. I think it goes better with aa than a latte^^",a week ago,2024-02-24 21:11:04.001286,,,,0,42,190,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,e3e7fedbcaab87d0b7e151155c5e4162,4,,a week ago,2024-02-24 21:11:04.004641,,,,0,45,,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,262f68b34b92aa0ad507f4f2c969be12,1,"Tourist trap, poor quality products. We paid $10.50 for the famous NY Roll which just had a terrible taste. Do not go.",a week ago,2024-02-24 21:11:04.007722,,,,0,8,,False,"Attrape touristes, produits de mauvaise qualite. On a paye 10,5$ pour le fameux NY Roll qui avait juste un gout infame. Ny allez pas.",
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,957f8bb236c29ab998555a40219f5cfb,5,,a week ago,2024-02-24 21:11:04.011392,,,,0,17,1,True,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,77b5f8a405956278adf3deefdc1416b1,5,,a week ago,2024-02-24 21:11:04.014410,,,,0,,,,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,6bb29c32a3a99b27644a85a1465fcc1b,5,"I really enjoyed my visit to Lafayettes   the ambiance is fantastic, and it was made even more memorable by the outstanding service. The warmth of the staff just made the experience that much better (I believe her name was Stella? Thank you so much!). I highly recommend you pay them a visit while in NY and definitely make sure to get their exceptional bread   I believe its some of the best.",a week ago,2024-02-24 21:11:04.017065,,,,0,5,,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,d60fa0ec81058552445412d4964f7bd5,5,,a week ago,2024-02-24 21:11:04.019943,,,,0,13,6,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,a597e99742fa477bf2ddce58b398324b,1,,a week ago,2024-02-24 21:11:04.022327,,,,0,3,,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,e90f4bc65e214f56e199e35bc6e0ea3c,5,"This is a review just for the supreme croissant as I haven t tried the restaurant. The croissant is worth the wait and is worth the hype! It is a complex pastry that you can tell takes a lot to create. If there wasn t such a long line for it, I would get it a lot more often.",a week ago,2024-02-24 21:11:04.785536,,,,0,65,12,False,,
ChIJBVtTt5pZwokR48CgdYqHma8,Lafayette Grand Cafe & Bakery,f71fe92bbee147d4e0d381fa4d7bb75b,5,"We come for the pastries and they never disappoint, the Croissant Supreme in particular.  Oh, and the espresso was really good too! (La Colombe beans)",a week ago,2024-02-24 21:11:04.789022,,,,0,10,15,False,,
